schema_version,model,n,run_id,regime,initial_state,step,tau,initial_state_seed,disorder_seed,one_site_mean_vn,one_site_mean_linear,one_site_mean_logneg,one_site_mean_geometric_linear,half_vn,half_linear,half_logneg,half_geometric_linear,half_lambda_max,half_min_entropy
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,1,0.0625,,,0.26511199388052659,0.17866820796686231,0.47067876859714047,0.094429491955405995,0.0378731419829786,0.10249649577484091,0.067239966810735297,0.054171316393472502,0.94604029031118952,0.010003308498532537
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,2,0.125,,,0.56022148749561185,0.47159155387777019,0.71394390947599573,0.28040223031250761,0.074687742268450499,0.23412011680654959,0.1147229096655706,0.134546125646063,0.8659794451572419,0.025949414157862512
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,3,0.1875,,,0.74751608079528375,0.69915439509800636,0.82608402887340082,0.49094098720363188,0.11570709965606039,0.36149631825292228,0.162729030763273,0.22334439563128139,0.77752804341415327,0.045379173056011954
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,4,0.25,,,0.77984129940721991,0.73694346889074502,0.84769956933985602,0.5332805077249152,0.1393712429440824,0.41669581619446888,0.1977903463649936,0.26040328020644732,0.74061392010685911,0.054150803643398714
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,5,0.3125,,,0.8487445267106577,0.8263853756734717,0.88555279052850278,0.66649300552254309,0.16666134446389841,0.48907971008312279,0.2324520270306642,0.32200430888595788,0.67925352044562781,0.06974724464982679
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,6,0.375,,,0.85319897363997521,0.83169069142809215,0.88855989111963329,0.69653613954506599,0.19789721170230709,0.57704309286013999,0.26614656838578671,0.4120134897982336,0.58959593789629072,0.095275188758685361
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,7,0.4375,,,0.8748194585158976,0.85590484091514207,0.90336216607115238,0.72766243861484359,0.21417157925950719,0.58008161002144054,0.29630583198540988,0.39706115395124703,0.60448986618137501,0.090776242613638966
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,8,0.5,,,0.87515223209324078,0.85552359055599714,0.90401312393657796,0.7010836290518403,0.235402147651389,0.61630724244176383,0.32453761391420127,0.42778676550582001,0.57388427654693708,0.1001460309163691
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,9,0.5625,,,0.84999460580896846,0.82064552185469108,0.89152081316193299,0.62687182552315468,0.25811898981643461,0.65300042149058746,0.35355827379556809,0.4660859914531818,0.53573465695093225,0.11255118339069572
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,10,0.625,,,0.84348745682529769,0.81202693486822675,0.88808307466664016,0.6123080070372835,0.2779474559439119,0.66674805683134408,0.38179514457233238,0.46385746703130831,0.53795447619928272,0.1118055004259103
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,11,0.6875,,,0.83712269599838252,0.80371922171649413,0.88463723205301126,0.60154798404399823,0.29739337756762541,0.68704070998159328,0.4094175181981492,0.4809827742588127,0.52089606470313576,0.11761656963958626
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,12,0.75,,,0.85933496413707977,0.83271550279241846,0.89666968994523855,0.64681792551614881,0.32197191348747461,0.71980324513817973,0.4370035351509487,0.5115880969130846,0.49041029409048209,0.12849235403233897
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,13,0.8125,,,0.86383704342088774,0.83838003440961839,0.89922151614639045,0.65188036488361423,0.34674432720544968,0.75231004913333199,0.46428152578622939,0.54714072899761168,0.45499653947503527,0.14200906526326479
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,14,0.875,,,0.87867197741159919,0.85809739179064715,0.90705738101731559,0.69027952690556771,0.37187272533441318,0.78116088146100193,0.49060317227675337,0.57986994287631322,0.42239517408804739,0.15541684288106386
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,15,0.9375,,,0.90165191513138321,0.88905396129730208,0.91897938121672562,0.76413781923333457,0.39444878923569388,0.80362383869293996,0.51529647507592757,0.60544069656985955,0.39692430615111651,0.16663302307853109
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,16,1,,,0.91018261488074037,0.9002789285251529,0.92353719829820358,0.77902544663791651,0.4164802819562094,0.82455043441373843,0.53871450758295003,0.63351434560396724,0.36896031980854826,0.17980780328511278
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,17,1.0625,,,0.91481634976619697,0.90659105166906717,0.92590498652120956,0.79837090825087831,0.4385835925625825,0.8435356344604179,0.56165669596214085,0.65990067595660684,0.34267706105884865,0.19313480929849439
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,18,1.125,,,0.9117759226667338,0.9025280046996248,0.92431090071913158,0.78849513905590785,0.45706495206036191,0.85462882766110748,0.58231983368725593,0.67190761616048089,0.33071702296514593,0.1995413484682019
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,19,1.1875,,,0.91088809115993619,0.90114093933249595,0.92394539969746281,0.77391948046948178,0.4772769881920691,0.86683054710282048,0.60290504195872352,0.68655610785704524,0.31612575193927139,0.20767869142358375
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,20,1.25,,,0.91636463837967397,0.90848597427601441,0.92680066645253878,0.78793805143522844,0.49652510109585057,0.87759285454240543,0.62159977928802446,0.69984003317375654,0.30289371695582845,0.21538955535469284
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,21,1.3125,,,0.9083852639640656,0.89762457360851622,0.92271778649926484,0.75967589668114521,0.51126655623103123,0.882965699664505,0.63842413768916617,0.70549918903788,0.29725666716929922,0.21877736579360557
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,22,1.375,,,0.90524520730871538,0.89342861777959937,0.92107290460233837,0.75152154927925818,0.53127832283725185,0.8950024476583136,0.65540859101454396,0.72443887824333419,0.27839096112480388,0.23060196559554499
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,23,1.4375,,,0.91353416518722919,0.90464166746197061,0.92534813458957677,0.77688143807348153,0.55005889721701406,0.9068650871988696,0.67050712762355758,0.74677889863847646,0.25613820643433005,0.24562570358342845
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,24,1.5,,,0.91346618780838518,0.90458680887582321,0.92529554451528762,0.78101080940591583,0.56631738242822127,0.91425810619818881,0.68453419545504224,0.75875698283453219,0.24420691162966524,0.25422800779039578
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,25,1.5625,,,0.91457844625622442,0.90610052512972117,0.92586480116708003,0.7850219863272957,0.58234366457999931,0.92221724966206875,0.6971705380769827,0.7739970202299794,0.22902640563029397,0.26580176890705526
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,26,1.625,,,0.91916929144397264,0.91236495198404521,0.9282067640987588,0.80545625041652569,0.59785402484775085,0.93078455752001199,0.70838058063635267,0.79582817339367551,0.20728053040864358,0.2837929353187667
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,27,1.6875,,,0.92096598771696137,0.91482759117203083,0.9291180527274564,0.81444974793874625,0.61120722830765228,0.93551703928877639,0.71912940805314418,0.80491040505062006,0.19823377621910887,0.29184066208508613
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,28,1.75,,,0.92175203833672137,0.91587858246905796,0.92952919404280521,0.81483048023399418,0.62310453344855044,0.93908531945921636,0.72850900050979361,0.80933761537523163,0.19382385968482785,0.29589773971042038
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,29,1.8125,,,0.92319243620007996,0.91784208065031836,0.93026494479903421,0.82173176267188119,0.63441798335519139,0.94338501348046444,0.73688250288526824,0.81957231370265371,0.18362914064774727,0.30564163405671108
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,30,1.875,,,0.92467400881050121,0.91987573766757835,0.93101506498883657,0.83068220906591272,0.64706155776637864,0.94871444489413104,0.74513005132188059,0.83629664328639852,0.16697014047643899,0.32279224605808815
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,31,1.9375,,,0.92441959099543458,0.91950809114031296,0.93089483868029965,0.8239958977873848,0.65568191055339864,0.95084304525795083,0.75162527457975992,0.83866716637992178,0.16460887723874984,0.3253607441900554
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,32,2,,,0.92496145442668565,0.92023735452276079,0.9311759694211954,0.82389112663630337,0.66320621290516968,0.9519347588738768,0.75775191206763792,0.83675795113899376,0.16651063460764293,0.32328922167651464
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,33,2.0625,,,0.92552307123358357,0.92101768325473798,0.93145588685053482,0.82884249804259369,0.67321527187568575,0.95578551160306036,0.76376573820025928,0.84910723717609549,0.15420958796912365,0.33712945342424339
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,34,2.125,,,0.92538498450464324,0.92082597301710922,0.93138692294724978,0.82641215579875438,0.68233027472265428,0.95875292705284243,0.76963802737211828,0.859186717920152,0.1441694801967236,0.34927028847046993
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,35,2.1875,,,0.92627054983383861,0.922045178364155,0.93183362770236255,0.83363809719721016,0.68879590701433524,0.96043101254464558,0.77394685742154723,0.86179027337424952,0.14157609488111866,0.35254380098903543
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,36,2.25,,,0.92653790962492122,0.92241801439165638,0.93196624979192144,0.83668248566974013,0.69591405391435157,0.96244707064330082,0.77819722862041862,0.86446953332468024,0.13890730078986935,0.3559757084214043
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,37,2.3125,,,0.92701434520483883,0.92307838084716043,0.93220444854220219,0.84006422863251218,0.7029234480509905,0.96461867265502965,0.78241897930120585,0.87274864926405127,0.13066052514713644,0.36701309394804577
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,38,2.375,,,0.92755442631706864,0.92382075052258195,0.93247744089897677,0.84399687597656625,0.70779821351072958,0.96598219855586165,0.78562870592071565,0.88203585357276337,0.12140959898025527,0.38025570066321296
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,39,2.4375,,,0.92760881617844038,0.92389063341179078,0.93250722708729661,0.84402884758748076,0.71235898723373958,0.96692852118402484,0.78859982500162817,0.88266939570529257,0.12077853162168128,0.38119550705147109
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,40,2.5,,,0.92852457150443901,0.92514971469066476,0.93296989303676281,0.85009545429419942,0.71784013785231804,0.96847003806994758,0.79165213449996663,0.88694100600954295,0.11652360729518185,0.38766322814751775
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,41,2.5625,,,0.92872097077388938,0.92541570695098563,0.93307099980047481,0.84980594676152466,0.72182943040802172,0.96929060040715842,0.79422250218901025,0.89071492077569647,0.11276443438358363,0.39357699722046624
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,42,2.625,,,0.92892143625218837,0.92568429961394205,0.93317556726930295,0.85032593624925124,0.72599169136336117,0.97043277265364281,0.79656850044737559,0.89517209040497148,0.10832467557317293,0.40082077238356145
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,43,2.6875,,,0.92927134727494864,0.92616085249497637,0.93335447268172078,0.85078406780625526,0.72979350188325887,0.97129908952796318,0.79864125774068784,0.89286194960891752,0.11062579238174231,0.39703003825399019
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,44,2.75,,,0.9292501568950392,0.92612654897769275,0.93334615904691243,0.84868999825011759,0.73285164351324039,0.97185329889342242,0.80068598860882378,0.89261736703429539,0.1108694195556823,0.39663332555043129
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,45,2.8125,,,0.92985862179422418,0.92696431940456236,0.93365303608031602,0.8549231808701061,0.73756524755841624,0.97339681907451137,0.80296333570084222,0.90104654817867325,0.10247316490014968,0.41083524257659193
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,46,2.875,,,0.9302064324059548,0.92744159103028079,0.93382918895379441,0.85678672018888535,0.74007855965449443,0.97398988317997881,0.80429512974362793,0.89894159654164607,0.10456989406984474,0.4071825673725023
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,47,2.9375,,,0.92992237364219676,0.92705006587701078,0.93368612134142903,0.85323652803367722,0.74300139826257239,0.97464326618966024,0.80596928670183943,0.89853114539062118,0.10497874189606093,0.40647886023894914
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,48,3,,,0.93028112099750959,0.92754810897415085,0.93386515353231481,0.85746604722328523,0.74614097123488399,0.97567339875920556,0.80751795800156156,0.90452541932332875,0.099007883095903026,0.41703909891801955
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,49,3.0625,,,0.93033462144963763,0.92762128170438363,0.93389235421385319,0.8588275810661411,0.74896747073015735,0.97649365911372998,0.80893753927545253,0.90990405036028976,0.093650262336430146,0.42707164424654032
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,50,3.125,,,0.93057649218247518,0.92795778681658081,0.93401272137061064,0.86030712590015912,0.75207769074362962,0.97722005367201203,0.81060892571840037,0.91001084675662758,0.093543883113515469,0.42727660898182201
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,51,3.1875,,,0.93035876471613077,0.92765931249756395,0.93390230415385722,0.85823495903042879,0.75375950492745292,0.97758195006515158,0.81163813527303963,0.91184042665841925,0.091721450008215188,0.43082462842055735
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,52,3.25,,,0.93001364264950737,0.92718018857930984,0.93373005797495401,0.85434205265724183,0.75569967817772188,0.9780051608024356,0.81275458018279301,0.91419299903948681,0.089378067363011238,0.4354919175427675
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,53,3.3125,,,0.93069527163838717,0.92812099269445436,0.93407275299810877,0.85996071386219297,0.75743390643662001,0.97836881499033435,0.81364312115465931,0.91320595400242777,0.090361256755394193,0.43351898171567199
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,54,3.375,,,0.93054325582645603,0.92790986702959555,0.93399692685550117,0.85799999151706174,0.75979609148152305,0.97894722982825444,0.81483977083337622,0.91613500708563156,0.087443645285796734,0.43943783068887354
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,55,3.4375,,,0.93020134780919439,0.927434907444732,0.93382643217928418,0.85338638454774585,0.76140820617464489,0.97925783413752121,0.81578690242903462,0.91608570188618321,0.087492757886809658,0.43933657316542069
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,56,3.5,,,0.93074888609383677,0.9281903670961964,0.93410183985441964,0.85739243337240134,0.76249129460058263,0.97947185723470997,0.81639638449862417,0.91447532956791255,0.089096839688212137,0.43606024128403104
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,57,3.5625,,,0.9311560930849202,0.92875266789333721,0.934306456074668,0.86208536167800542,0.76421740954186346,0.97993874201077602,0.81720102712580156,0.91649862382365199,0.087081448925659166,0.44018634717750343
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,58,3.625,,,0.93093494427019319,0.9284456403781316,0.93419610193291258,0.85949015300900788,0.76613140031682891,0.98040386770258681,0.81819763347738195,0.92001483083080082,0.083578977102132024,0.44758951096442584
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,59,3.6875,,,0.9310317927141214,0.92857816144453442,0.93424532717475817,0.85948256995145667,0.7672794955869896,0.98078167987196962,0.81862306873974089,0.92038216236261916,0.083213080459109801,0.44838073287103375
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,60,3.75,,,0.93148308643793198,0.92920154863045878,0.93447199937617442,0.86442700089355529,0.76824605951429503,0.98098530653921001,0.81917151227327234,0.919833653657119,0.083759446552479133,0.44720053502527235
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,61,3.8125,,,0.93129196614712162,0.92893610931280679,0.93437667445291583,0.86176223519799333,0.76915331026867362,0.9811924095185508,0.81958055870955759,0.92060757756501721,0.082988545784846157,0.44886799533871286
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,62,3.875,,,0.9311592459230682,0.92874986318802522,0.93431135693409362,0.85919445679944939,0.77036401538507393,0.9814699512650692,0.82019466945250041,0.92121822865763159,0.082380280048062304,0.4501946448979024
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,63,3.9375,,,0.931616598352766,0.92937957777033664,0.93454200842096535,0.86297383170388708,0.77155665113656724,0.98175531358877699,0.82082903467224544,0.92261852492708263,0.080985453685913811,0.45327417377123802
trajectory-observations-1.0,qca,16,QCA_3,nonclifford_scrambling,neel,64,4,,,0.93144917627870283,0.92914800085248561,0.93445806503498685,0.86067279498976768,0.77217324139746302,0.98192348508662364,0.82108285072462406,0.92305571272788023,0.08054997364996308,0.45424650909833619
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,0,0,720049666,,2.0436656872724924e-15,8.3266726846886741e-17,1.0279028775463831e-08,4.163336342344337e-17,4.5614515933752605e-14,1.3820752821059203e-14,2.0809197156616321e-07,6.9103764105296017e-15,0.99999999999999312,1.2413277702282849e-15
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,1,0.0625,720049666,,0.43960811544469108,0.33341068728167728,0.65220752516076708,0.1849453178287431,0.0300884141207662,0.076463317604824194,0.0594238927949697,0.039810330335041597,0.96034517876782965,0.0072968806382726408
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,2,0.125,720049666,,0.68600163321513552,0.60100297943061121,0.82342153618847336,0.3744382998488876,0.0755737842276787,0.2332146740123871,0.1178084594979007,0.13359913274010021,0.86692273887216587,0.025753083789134969
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,3,0.1875,720049666,,0.57126920407212822,0.47043275164360071,0.74909784679880309,0.2758251168694435,0.080451717608880396,0.21508617222758061,0.1468736723009412,0.1188598441752521,0.88160445209105753,0.022724573171079548
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,4,0.25,720049666,,0.73719176858878455,0.66283513996904753,0.8538718347236296,0.42810191555383081,0.11993082844087249,0.3628470001929911,0.1845918270543655,0.2229045445508768,0.77796617632627507,0.045277582804459954
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,5,0.3125,720049666,,0.85470908959916814,0.80814231206446085,0.92248566510350405,0.5788395399363635,0.149770513008714,0.46734771713111889,0.2151043306988025,0.31841802680410808,0.68282579361309548,0.06880131724556568
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,6,0.375,720049666,,0.88967884029427979,0.85219768132349993,0.94236189694211137,0.63190898485043889,0.17268066635713319,0.51128031798762108,0.2441485999644111,0.3484327524871913,0.65292831295221176,0.076875436554402529
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,7,0.4375,720049666,,0.9032769892989736,0.87059172052650347,0.94935641027935624,0.66340622425062756,0.19387278631375451,0.56803185194566852,0.27272202803785728,0.41772563418655029,0.58390610657199093,0.097023961971363454
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,8,0.5,720049666,,0.91917968112338677,0.89149572906361119,0.95787522495822741,0.69584053616350938,0.21427998145476351,0.59819655489640722,0.30182281949482898,0.44137502255840078,0.56034909862346804,0.1044502732112897
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,9,0.5625,720049666,,0.94269722776076337,0.92232688523008,0.97050764274205281,0.74070263052862373,0.2359420029880813,0.64222867635126801,0.32819725359590451,0.49600866011826961,0.50592887371031736,0.12287418972375248
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,10,0.625,720049666,,0.95045159019192715,0.9332219017287936,0.97428798184836019,0.77102277568435129,0.25252098912923748,0.65336765664113505,0.3546629700249786,0.48583920653109658,0.51605860286941552,0.11929914869641391
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,11,0.6875,720049666,,0.94272623823042156,0.92290102339563362,0.97023835845003237,0.75464040887030737,0.28033791905582173,0.69059710385113116,0.38634793369886611,0.51552616103768301,0.48648761302887045,0.1299406279230278
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,12,0.75,720049666,,0.95577180848733923,0.94025251651267761,0.97712949823113682,0.78832763423584806,0.3052174637287452,0.72800672530249555,0.41461390110535701,0.5557182148127332,0.44645255946387907,0.1454276517182079
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,13,0.8125,720049666,,0.96438207398151743,0.95197530238213357,0.98152560083890483,0.81167287362539031,0.32366965666859931,0.74112876118674575,0.44116440706184379,0.55654874479678362,0.44562527373757876,0.1457621296394328
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,14,0.875,720049666,,0.96460443505797455,0.95240484356911304,0.98157022462701082,0.81119167701173789,0.35002219276916879,0.77503520623458844,0.4698086860380018,0.59892196140056808,0.40341757751115292,0.16370676864652961
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,15,0.9375,720049666,,0.96863233892032963,0.95753137104285035,0.98382526777151325,0.82789889106425818,0.3745788818827247,0.80062711410588161,0.49662895327025719,0.62733074135995692,0.37511976934848046,0.17682209972398444
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,16,1,720049666,,0.97297624430794283,0.96361772609431395,0.98595715831874442,0.84671655102002019,0.39745406871417999,0.82219175936115629,0.52287910699223816,0.65638508552516694,0.34617891871516571,0.19130127792764806
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,17,1.0625,720049666,,0.97240177677693163,0.96306089162946285,0.98554431351015237,0.85034905330628852,0.42171283191161218,0.84259321449244051,0.54875820948523257,0.6877627010228885,0.31492387202798211,0.2083656216658662
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,18,1.125,720049666,,0.97713421271463519,0.96920720888588086,0.98812478442271601,0.86425307396398243,0.44591299109298782,0.86063495068432727,0.5738644620738641,0.70919164714363392,0.29357863272802087,0.22102264065908242
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,19,1.1875,720049666,,0.97654425768139475,0.96853365327126839,0.98775528185454398,0.8640493271961448,0.46722445385417283,0.87474148993212941,0.59727051979501178,0.73455283532671756,0.26831651168627746,0.23724903210705592
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,20,1.25,720049666,,0.97349552882328483,0.96444384090086621,0.9861618090555484,0.85504301297783036,0.49048943102303882,0.88971629354890769,0.62003443864465679,0.75796075836372612,0.24500002584863223,0.2536432741810663
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,21,1.3125,720049666,,0.980199473563104,0.97334399129506,0.98971343482260443,0.87710582688344774,0.51375245956526694,0.90339056252324601,0.64224249457685811,0.77983506949746995,0.22321116124275453,0.27043986584239388
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,22,1.375,720049666,,0.97838134464342164,0.97103673504047716,0.98869624183579241,0.87695428330118785,0.53447630884149178,0.91215034504062797,0.66334774713419931,0.79538502564046809,0.20772194711593994,0.28340930511820778
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,23,1.4375,720049666,,0.97781204652984055,0.97020456848847381,0.98843330282415598,0.87105700885600501,0.55613566368547662,0.9222859033452806,0.68340940498433334,0.81002577217663252,0.19313839099593244,0.29653664138028191
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,24,1.5,720049666,,0.98362430969157921,0.97790182455425079,0.99152108184231524,0.89202275675343978,0.57765158720114118,0.9315379365774088,0.70255583159911128,0.82767585025897517,0.17555725853109894,0.31374830603172488
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,25,1.5625,720049666,,0.98261196741510837,0.97665576916176156,0.99093526872811877,0.89229652047237407,0.5981220988244349,0.93874219249864321,0.72076781120881961,0.84188461264805114,0.16140399912010528,0.32890647125695477
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,26,1.625,720049666,,0.98235384785459245,0.97632350751417285,0.99079317507846021,0.89318055805907426,0.61718962270057154,0.94515601311672137,0.73770118595876499,0.85281358465471369,0.15051771841034378,0.34149934612224409
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,27,1.6875,720049666,,0.98471153905831998,0.97933909602206604,0.99209992378886125,0.90144047872337318,0.636644994216085,0.95147681911552162,0.75376610724933002,0.86590436878850585,0.13747807015207425,0.35784082371861636
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,28,1.75,720049666,,0.984422179321362,0.97904268259989602,0.99190238064045722,0.90218151227859977,0.65497509419120314,0.95666483716231476,0.76850869306478509,0.87599228651247496,0.12742955835671443,0.37152851665488867
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,29,1.8125,720049666,,0.98434750237886204,0.978980502202212,0.99184392853947201,0.90512132881185536,0.67196269107824502,0.96101111789254057,0.78248926053776913,0.8873572321110561,0.11610900707687766,0.38830602528260755
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,30,1.875,720049666,,0.98571790943172977,0.98070835915286403,0.99261550460177883,0.90830710942636905,0.68807469636342766,0.96500712485692119,0.79501463909272974,0.89591832325250298,0.10758135769770216,0.40206249920497356
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,31,1.9375,720049666,,0.98529923759770877,0.98016708128968555,0.99238660170003001,0.90475714695094844,0.7036846907447819,0.96850734405434036,0.80666205315244699,0.90294883900096556,0.10057830490138198,0.4142011188306175
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,32,2,720049666,,0.98588810389959702,0.98100775716414601,0.99266856538600856,0.90990274146177197,0.71841168573079217,0.97145732402709717,0.81788647325519603,0.9105018142148672,0.093054833496909573,0.42822188755193169
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,33,2.0625,720049666,,0.98666308495992461,0.98199291912268716,0.99310060631953678,0.91378876366242701,0.73170258650362729,0.97407243253017639,0.82757254075550568,0.91752645656311083,0.086057631157838821,0.44231913261220995
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,34,2.125,720049666,,0.98702756581573881,0.98246393950390076,0.99329976970612821,0.91381810858544998,0.74444932185001156,0.97643920363475323,0.83649563125424631,0.92199709819057363,0.081604452974233355,0.45190103884466915
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,35,2.1875,720049666,,0.98793999331889437,0.98374656125579585,0.99374698119019755,0.92253752961567115,0.75646140857818001,0.97832008256819036,0.84528284711042878,0.92558676574766841,0.078028807556033475,0.45998116712659093
trajectory-observations-1.0,qca,16,QCA_4,nonclifford_scrambling,random_product,36,2.25,720049666,,0.98738755371181797,0.98295608720707806,0.9934831155038486,0.91646070509068822,0.76738042266243045,0.98016463914247764,0.85264476264199651,0.93357548664183998,0.070071292602854718,0.47937908499365817
