model,n,run_id,step,tau,half_min_entropy,half_vn,half_linear,half_logneg,half_lambda_max
kicked_ising,20,KI_2,48,2.4,0.2382254969634297,0.4026820926360875,0.9013644707285356,0.4984001499354412,0.1918093602517283
kicked_ising,20,KI_2,49,2.45,0.23491018365065544,0.3874248673043517,0.893551941435784,0.4837629413723064,0.1962681750628294
kicked_ising,20,KI_2,50,2.5,0.22444869793167482,0.3933667477091163,0.8965325296263569,0.4848779664894464,0.2110289773513096
kicked_ising,20,KI_2,51,2.55,0.20328216776846547,0.3864756098433266,0.8827754342282372,0.4887843378005565,0.2443766455716229
kicked_ising,20,KI_2,52,2.6,0.19385482678646976,0.3845637297313179,0.8784931275593975,0.4937463309099496,0.2608788211515007
kicked_ising,20,KI_2,53,2.65,0.20256071656382563,0.3927348942724239,0.8847659255156756,0.5084845386009504,0.2456017651151155
kicked_ising,20,KI_2,54,2.7,0.20374522343493112,0.4157159632091497,0.8969451553669324,0.5292125265125222,0.2435935377142781
kicked_ising,20,KI_2,55,2.75,0.23062484709011571,0.44160439110843,0.914343074051082,0.558393722556836,0.2021855123067013
kicked_ising,20,KI_2,56,2.8,0.23216308886807804,0.4401123322487541,0.9149750175281276,0.5572502656301264,0.2000412057730338
kicked_ising,20,KI_2,57,2.85,0.2630231103115909,0.4851575905663536,0.9366008253048989,0.5957896528759166,0.161518228398866
kicked_ising,20,KI_2,58,2.9,0.27993533691906014,0.5003174740023855,0.9404867086711716,0.6166078780887994,0.1436516661070931
kicked_ising,20,KI_2,59,2.95,0.28844081032240726,0.5226816157659545,0.9498141156825252,0.6376706838410892,0.1354274313209542
kicked_ising,20,KI_2,60,3.0,0.2992332568060229,0.5592813665570002,0.9579231150272604,0.6816849566332746,0.1256661008353747
kicked_ising,20,KI_2,61,3.05,0.326120504351709,0.5766225213078481,0.9641835774688656,0.6966673259961224,0.1042988355839512
kicked_ising,20,KI_2,62,3.1,0.3297847400532393,0.5712990212596601,0.9647641980299392,0.6824251993347503,0.1016831546205999
kicked_ising,20,KI_2,63,3.15,0.32268523265703986,0.572519587443365,0.9638853178245544,0.6884654165324068,0.1068121502815745
kicked_ising,20,KI_2,64,3.2,0.35614367843309497,0.5958642552503931,0.9700348584358376,0.7063657767933064,0.0847033721030925
kicked_ising,20,KI_2,65,3.25,0.34700581299671585,0.5991150799334665,0.9698235040849192,0.7136945709696667,0.0902419385625063
kicked_ising,20,KI_2,66,3.3,0.3538447278382987,0.581255024221763,0.9683722284822384,0.695032783751973,0.0860639413801144
kicked_ising,20,KI_2,67,3.35,0.32693376205518476,0.570659546621588,0.9629485563596843,0.6960842565744191,0.1037125494716687
kicked_ising,20,KI_2,68,3.4,0.31852956803727245,0.5435838440549526,0.9567572013699662,0.6686638303284173,0.1099336012878733
kicked_ising,20,KI_2,69,3.45,0.30634151149245875,0.5214200088696093,0.9501155817091936,0.6469718658137222,0.1196245070759536
kicked_ising,20,KI_2,70,3.5,0.3113688491916412,0.5239565870200596,0.9518561482893558,0.644577954251982,0.1155277637274666
kicked_ising,20,KI_2,71,3.55,0.28448356138911207,0.5080172093428739,0.9441582298165532,0.6323504750375863,0.1391935616139091
kicked_ising,20,KI_2,72,3.6,0.2665753845180647,0.4871797347626422,0.9371967891629917,0.6056539319183506,0.1575898098668907
kicked_ising,20,KI_2,73,3.65,0.2540716332391259,0.4725767503454996,0.9286974404722405,0.5985922008948659,0.1718573748065548
kicked_ising,20,KI_2,74,3.7,0.2425756597948859,0.4644292302664286,0.9267898811605544,0.5863854941684786,0.1861120538530515
kicked_ising,20,KI_2,75,3.75,0.2433384030833011,0.4831507166369173,0.9294723535182629,0.6083884625082748,0.1851306882756598
kicked_ising,20,KI_2,76,3.8,0.2650347336216786,0.4779928020203893,0.9305094560089898,0.6040438162422207,0.1592817259073772
kicked_ising,20,KI_2,77,3.85,0.26671129426838863,0.5007265882569614,0.9391983756976294,0.6263253667818501,0.1574414215671167
kicked_ising,20,KI_2,78,3.9,0.2872142864248792,0.5188350466533734,0.9460871332329742,0.6461623821843878,0.1365836913879523
kicked_ising,20,KI_2,79,3.95,0.3014249434816233,0.5424186512741158,0.9529367297384792,0.6685871913078929,0.1237714576705143
kicked_ising,20,KI_2,80,4.0,0.3136937963233549,0.5610909225089317,0.9583859181738332,0.6859950445373773,0.1136809197188577
kicked_ising,20,KI_3,0,0.0,-0.0,0.0,0.0,0.0,1.0
kicked_ising,20,KI_3,1,0.05,0.02525374336455753,0.0635698316005046,0.2698533748293345,0.0794346343451809,0.8394187339091836
kicked_ising,20,KI_3,2,0.1,0.035180072768505426,0.1012113014969533,0.3634779606333408,0.1405009329643643,0.7836054150065191
kicked_ising,20,KI_3,3,0.1499999999999999,0.061746333695323216,0.1416361239351516,0.5121331967334334,0.1932859566034868,0.6518159963266975
kicked_ising,20,KI_3,4,0.2,0.0820860830775557,0.1818767432001743,0.6143974529406931,0.242134509575671,0.5661040575110152
kicked_ising,20,KI_3,5,0.25,0.09837400024039623,0.2227454188446431,0.6882395546170563,0.2906430707634897,0.505667161831574
kicked_ising,20,KI_3,6,0.2999999999999999,0.11322373729462483,0.2615370673998954,0.7431419801817892,0.3383069712282684,0.4562076762452498
kicked_ising,20,KI_3,7,0.3499999999999999,0.12730857546530386,0.3009412004973671,0.7881708162349259,0.3856308940796034,0.4137738123461145
kicked_ising,20,KI_3,8,0.4,0.14177731172029467,0.3407677512490527,0.82482627885757,0.4336200855757961,0.3742896040400447
kicked_ising,20,KI_3,9,0.45,0.15975827517888436,0.3802068549290157,0.858393699584238,0.4810927795599371,0.3304301527618502
kicked_ising,20,KI_3,10,0.5,0.17961941359833075,0.4196949875410114,0.88704437597688,0.5279506988973992,0.2879331623091929
kicked_ising,20,KI_3,11,0.55,0.19819388333621452,0.4588546345436563,0.9090997384264448,0.5743698048688854,0.2531494345088406
kicked_ising,20,KI_3,12,0.5999999999999999,0.21658655676051394,0.4985057822330176,0.9272909421456356,0.6196458640636131,0.2228483883395195
kicked_ising,20,KI_3,13,0.65,0.23043209026128553,0.5367033787502506,0.9402411919268724,0.6617982237907503,0.2024558305938567
kicked_ising,20,KI_3,14,0.6999999999999998,0.24655025698842792,0.5746277652723166,0.9516759019433424,0.7009412052048004,0.1810546870453917
kicked_ising,20,KI_3,15,0.75,0.2623990635432873,0.6106589939677762,0.9607049862852428,0.736293476564503,0.1622183988273872
kicked_ising,20,KI_3,16,0.8,0.2817543700575512,0.6451679535298345,0.968505487545294,0.7677135738741101,0.1418517937852938
kicked_ising,20,KI_3,17,0.8499999999999999,0.3004145505929933,0.6776064896001738,0.9748327402953046,0.7950776724837662,0.1246413348308188
kicked_ising,20,KI_3,18,0.9,0.3224248312035287,0.7057728324610854,0.979641066975876,0.818162877822561,0.1070051166063665
kicked_ising,20,KI_3,19,0.95,0.34039741282278924,0.7313611964720804,0.9833345305350928,0.8374440549003562,0.0944716896602727
kicked_ising,20,KI_3,20,1.0,0.3590811824475083,0.7538952353794077,0.98622309575975,0.8533979528726701,0.0829961471571606
kicked_ising,20,KI_3,21,1.05,0.37650463911111226,0.7735330335301853,0.9883928783623496,0.8667211997481219,0.0735543058356047
kicked_ising,20,KI_3,22,1.1,0.39386415795472435,0.7913722527863486,0.990269214265432,0.8779710104444365,0.0652154870966028
kicked_ising,20,KI_3,23,1.15,0.40971777808038023,0.8072233759737942,0.9918082470751236,0.8874580567570965,0.0584287493425358
kicked_ising,20,KI_3,24,1.2,0.4262134103947699,0.820865133962895,0.993072936748298,0.8952691082425108,0.0521158456494031
kicked_ising,20,KI_3,25,1.25,0.43903686848648416,0.8318040537022197,0.9939426189034,0.9015497531613488,0.0476834130895632
kicked_ising,20,KI_3,26,1.3,0.44711936118697493,0.8410493479883348,0.9945885039902258,0.9068336442798852,0.0450854705196644
kicked_ising,20,KI_3,27,1.35,0.4562287202044688,0.849018832534988,0.995125442257333,0.9112511445733272,0.0423267285866443
kicked_ising,20,KI_3,28,1.4,0.4642545770915584,0.8563475207458151,0.9955671656235668,0.9153247190408746,0.0400363490311548
kicked_ising,20,KI_3,29,1.45,0.4761058163185872,0.86280507737409,0.9960218657251352,0.9187587354131814,0.0368789614000478
kicked_ising,20,KI_3,30,1.5,0.48515324694238504,0.8685588959732448,0.9963874611829108,0.9217275394342171,0.0346372338539843
kicked_ising,20,KI_3,31,1.55,0.4988279651022851,0.8737422059287216,0.996746395239866,0.9243010775387152,0.0315049067339043
kicked_ising,20,KI_3,32,1.6,0.5068924500513978,0.878178267322412,0.9969956556722324,0.926606826587219,0.0297921385892799
kicked_ising,20,KI_3,33,1.65,0.5182372648625682,0.8820368457224127,0.9972184691834444,0.9285829067380064,0.0275391406463183
kicked_ising,20,KI_3,34,1.7,0.524208876290964,0.8852258382228231,0.9973737892618892,0.930267419522895,0.0264225082656194
kicked_ising,20,KI_3,35,1.75,0.5303054506231244,0.8883016662692405,0.997519894950142,0.9318938732342468,0.0253292030197588
kicked_ising,20,KI_3,36,1.8,0.53165477587624,0.8909465227003865,0.9976285426570072,0.9333069419837404,0.025093408188732
kicked_ising,20,KI_3,37,1.85,0.5374711657957914,0.8936010266919645,0.9977583633565076,0.9346519787996096,0.0241018607472588
kicked_ising,20,KI_3,38,1.9,0.5458985014331261,0.8959985638638,0.9978827318654644,0.9358195883598672,0.0227343093280676
kicked_ising,20,KI_3,39,1.95,0.5536301347248666,0.8982035040096914,0.997986643570078,0.936974253847652,0.0215480130276707
kicked_ising,20,KI_3,40,2.0,0.5592864272442551,0.9001443534884169,0.9980708474245112,0.937968814628284,0.0207195391901041
kicked_ising,20,KI_3,41,2.05,0.5636334052054004,0.9018238769116952,0.99814014940312,0.9388751214064864,0.0201045512967448
kicked_ising,20,KI_3,42,2.1,0.566837938080945,0.9034172799515532,0.9982022073421132,0.939674865741296,0.0196629094649239
kicked_ising,20,KI_3,43,2.15,0.5695193177272782,0.9047561913132192,0.99825437407778,0.9403898042289291,0.0193008316452758
kicked_ising,20,KI_3,44,2.2,0.5723428240491734,0.9061921999058172,0.9983065370780136,0.9411785109610667,0.0189267663834242
kicked_ising,20,KI_3,45,2.25,0.5768728420897802,0.907444846994907,0.9983559528794016,0.9418338169529956,0.0183417051819398
kicked_ising,20,KI_3,46,2.3,0.5824818082297716,0.9087008962978906,0.9984075960231308,0.942454569342258,0.0176422933029165
kicked_ising,20,KI_3,47,2.35,0.5902055355650926,0.9097743729191105,0.998454815285238,0.94302737485491,0.0167226192601706
kicked_ising,20,KI_3,48,2.4,0.5972510663252588,0.9108840000382564,0.9985004925672027,0.9435804616996476,0.0159255757059427
kicked_ising,20,KI_3,49,2.45,0.6045024897529044,0.9118359410893576,0.998540977453354,0.9440407785136152,0.0151448920220781
kicked_ising,20,KI_3,50,2.5,0.6103510669893321,0.9127663972218236,0.99857482861947,0.944551413082386,0.0145432077981579
kicked_ising,20,KI_3,51,2.55,0.6157459434376911,0.913594185970382,0.998603888526716,0.9450032913011956,0.0140094154068766
kicked_ising,20,KI_3,52,2.6,0.6223259251385265,0.91425779963417,0.9986286355371669,0.9453428088655954,0.0133848125847901
kicked_ising,20,KI_3,53,2.65,0.6283425063551229,0.9150566943474172,0.998657292534952,0.9457387923104668,0.0128380948607474
kicked_ising,20,KI_3,54,2.7,0.635234218680058,0.9158104188372016,0.9986820000848322,0.9461728379964722,0.0122392402276029
kicked_ising,20,KI_3,55,2.75,0.644159997492409,0.9163811713066844,0.9987064194970346,0.9464367745408871,0.0115049619712191
kicked_ising,20,KI_3,56,2.8,0.6509921612027275,0.917117563858873,0.9987302421476096,0.9468393171111276,0.0109728217772189
kicked_ising,20,KI_3,57,2.85,0.6551180460409853,0.9176909436529276,0.9987477833607484,0.947165645942014,0.0106634607419079
kicked_ising,20,KI_3,58,2.9,0.6623526846008264,0.918319495323572,0.9987667334351774,0.947496244987717,0.010141909766374
kicked_ising,20,KI_3,59,2.95,0.6682821452672316,0.9188437558560878,0.9987834758837356,0.9477774442104664,0.0097335281019166
kicked_ising,20,KI_3,60,3.0,0.6756382067083965,0.91920778285675,0.9987970865992972,0.947923191689434,0.0092496720643864
kicked_ising,20,KI_3,61,3.05,0.6821810559650988,0.9197001255349836,0.9988119955538396,0.9481950463287088,0.0088395548871191
kicked_ising,20,KI_3,62,3.1,0.685822501266427,0.9200815905661804,0.9988225907048418,0.9484345999797548,0.0086192316744466
kicked_ising,20,KI_3,63,3.15,0.6916377584382375,0.92055167841363,0.9988358927447408,0.9486797052571172,0.0082787141188364
kicked_ising,20,KI_3,64,3.2,0.6988142808556496,0.9209044563659232,0.9988479984916,0.9488503417209708,0.007876973794523
kicked_ising,20,KI_3,65,3.25,0.7042440628833295,0.921390010434664,0.9988600429687572,0.9491569478115972,0.0075860225272584
kicked_ising,20,KI_3,66,3.3,0.714325946177513,0.9217763912322628,0.9988722338586528,0.9493372773149584,0.0070739931542195
kicked_ising,20,KI_3,67,3.35,0.7154718537391963,0.9221613008302812,0.9988823147962934,0.9495449300365112,0.0070180282119107
kicked_ising,20,KI_3,68,3.4,0.7219121819667156,0.9225430049048248,0.9988924363481853,0.9497697494570164,0.006711626651331
kicked_ising,20,KI_3,69,3.45,0.7225651353047622,0.9227380567715512,0.9988988586994528,0.9498259034378164,0.0066813189516362
kicked_ising,20,KI_3,70,3.5,0.7316203699756813,0.9230460058994744,0.9989070039007146,0.950033844059156,0.0062748483167328
kicked_ising,20,KI_3,71,3.55,0.7309158309033954,0.9232900083023992,0.9989132873310328,0.9501323145553896,0.0063055664375897
kicked_ising,20,KI_3,72,3.6,0.7360014649966957,0.9234893362374516,0.9989196191891064,0.95022540013477,0.0060871614656957
kicked_ising,20,KI_3,73,3.65,0.7417991866602527,0.9237554349995324,0.9989263965599308,0.950402759520206,0.0058473883825456
kicked_ising,20,KI_3,74,3.7,0.7446284930229762,0.9238967392185076,0.9989312451839764,0.9504456504429653,0.0057338308866857
kicked_ising,20,KI_3,75,3.75,0.7463193448556349,0.9241025268931384,0.9989361163327692,0.9505778007257802,0.0056670221294196
kicked_ising,20,KI_3,76,3.8,0.7505555216804044,0.9243627964804002,0.998942617117154,0.9507128925154456,0.0055030409636029
kicked_ising,20,KI_3,77,3.85,0.7552153768238592,0.9245639240078752,0.9989469372404108,0.9508345171382796,0.0053281345557266
kicked_ising,20,KI_3,78,3.9,0.7582267781763595,0.9247558136875628,0.9989519692043712,0.9509214137697772,0.0052180707413629
kicked_ising,20,KI_3,79,3.95,0.7599792138374738,0.9250252705708988,0.9989574888400664,0.9511264241128532,0.0051550704588005
kicked_ising,20,KI_3,80,4.0,0.7649411806494695,0.9251144611470388,0.9989606012114166,0.9511395670224748,0.0049807827249379
kicked_ising,20,KI_4,0,0.0,1.153233541373375e-15,4.3818350587574e-14,1.6225100984707662e-14,2.582664375962865e-07,0.999999999999992
kicked_ising,20,KI_4,1,0.05,0.017826493741122152,0.0518440123350464,0.2056493397841598,0.0714588420224664,0.883765220967993
kicked_ising,20,KI_4,2,0.1,0.06919730789041792,0.114943802227937,0.4952685911729535,0.1408626724139659,0.6190066961502557
kicked_ising,20,KI_4,3,0.1499999999999999,0.0844756397274272,0.1604476471410314,0.5975653253961981,0.1980487313249944,0.5568048190865958
kicked_ising,20,KI_4,4,0.2,0.1029144412441643,0.2012852912441442,0.6798786737972091,0.2469796007615386,0.490000656602654
kicked_ising,20,KI_4,5,0.25,0.13287783793680713,0.2448943976021147,0.7576984318558502,0.2971869772525545,0.3981051999078262
kicked_ising,20,KI_4,6,0.2999999999999999,0.17608587626559838,0.2905322251944706,0.8203049033129954,0.3466571502216336,0.2950724715036379
kicked_ising,20,KI_4,7,0.3499999999999999,0.18548335655979148,0.3273798930738173,0.8523339489946917,0.3936928222155051,0.2764645554192846
kicked_ising,20,KI_4,8,0.4,0.20761683314729212,0.3671583242027123,0.884813626137897,0.4395191696768575,0.2371434076370975
kicked_ising,20,KI_4,9,0.45,0.2415724758149007,0.4135343087033973,0.9141304103556688,0.4895973079101388,0.1874107016060142
kicked_ising,20,KI_4,10,0.5,0.28120979847809724,0.4581420439657698,0.9364683883613248,0.5387605852120239,0.1423882511169563
kicked_ising,20,KI_4,11,0.55,0.31832724477277846,0.5021853867030311,0.9526881841134768,0.5855872926622705,0.1100878801057
kicked_ising,20,KI_4,12,0.5999999999999999,0.34648401937368306,0.5482062985711577,0.9650588264780288,0.6351687371907992,0.0905689163559797
kicked_ising,20,KI_4,13,0.65,0.38175498745993897,0.5910690863131676,0.973698438852129,0.6809693006041035,0.0709255933654069
kicked_ising,20,KI_4,14,0.6999999999999998,0.41771487541289404,0.6337928722822396,0.980410976985935,0.7246991319134807,0.0552780772744595
kicked_ising,20,KI_4,15,0.75,0.44339848782473856,0.6752322455700622,0.9853550896876332,0.7648846153777622,0.0462634004744274
kicked_ising,20,KI_4,16,0.8,0.48005358670106313,0.7141845896173479,0.9889741206792076,0.8005063858303909,0.0358834927434065
kicked_ising,20,KI_4,17,0.8499999999999999,0.5082645713723843,0.7500572133858373,0.9917138424052157,0.8308155672646542,0.0295101340870906
kicked_ising,20,KI_4,18,0.9,0.538875031525083,0.7816061677797727,0.9936211745644182,0.8560995976338761,0.0238684664226229
kicked_ising,20,KI_4,19,0.95,0.566372726134454,0.8084559799224899,0.9949908147591652,0.8764054649954792,0.0197264168895244
kicked_ising,20,KI_4,20,1.0,0.5859451758274614,0.8312541082390847,0.9960036749266415,0.8924521984514667,0.0172238114506793
kicked_ising,20,KI_4,21,1.05,0.6106506140356508,0.8500501613412782,0.9967372207411372,0.9051650180618256,0.014513043034502
kicked_ising,20,KI_4,22,1.1,0.6401183089708524,0.8662401796376835,0.9973241446269372,0.9155126316565052,0.011831828942394
kicked_ising,20,KI_4,23,1.15,0.6652942820585694,0.8790961495483168,0.9977451044504636,0.9235410472216328,0.0099372142064411
kicked_ising,20,KI_4,24,1.2,0.6855214392694198,0.8893048816272608,0.9980569795146556,0.92976280283338,0.0086372370910983
kicked_ising,20,KI_4,25,1.25,0.7053408690489941,0.8974093250895984,0.99828726163414,0.9346405160287669,0.0075285686079175
kicked_ising,20,KI_4,26,1.3,0.721851604115615,0.90355453737639,0.9984504216853388,0.9383182053426268,0.0067144454126054
kicked_ising,20,KI_4,27,1.35,0.7393827408274845,0.9085287831568007,0.9985789139120448,0.941276495832194,0.0059461541985095
kicked_ising,20,KI_4,28,1.4,0.7489734027851938,0.9125083437041304,0.9986768571510952,0.9436300399080718,0.0055637216977473
kicked_ising,20,KI_4,29,1.45,0.7606488677924428,0.9155068575271128,0.9987487309273152,0.9453892618266956,0.0051311976804976
kicked_ising,20,KI_4,30,1.5,0.7684756018612264,0.9179174492722044,0.9988038575469048,0.9468540090032156,0.0048602423911454
kicked_ising,20,KI_4,31,1.55,0.7730109891580534,0.919813136503872,0.998848210747498,0.9479223499662444,0.0047098280607555
kicked_ising,20,KI_4,32,1.6,0.7787484337191952,0.9212492209714196,0.9988812270591044,0.9487678306071232,0.0045261987853414
kicked_ising,20,KI_4,33,1.65,0.7818425437261579,0.922340764025164,0.998903905305562,0.9494379590714396,0.0044301601326381
kicked_ising,20,KI_4,34,1.7,0.7861706508254349,0.9232606699733988,0.9989247060016055,0.9499715223940636,0.0042992284587207
kicked_ising,20,KI_4,35,1.75,0.7892422695256636,0.9239576351575312,0.998940239776924,0.9503748265160572,0.004208661821233
kicked_ising,20,KI_4,36,1.8,0.7902770669537529,0.9245722471805832,0.9989531212408084,0.9507448118480843,0.0041785824857455
kicked_ising,20,KI_4,37,1.85,0.7921611820326554,0.9249667708532016,0.9989605786010844,0.951001814574036,0.004124366285522
kicked_ising,20,KI_4,38,1.9,0.7937071592584142,0.9253786958216276,0.9989704533349352,0.951222750769978,0.0040804059567917
kicked_ising,20,KI_4,39,1.95,0.7950562043499787,0.9257223226250236,0.9989775956058072,0.9514415950081438,0.0040424284572532
kicked_ising,20,KI_4,40,2.0,0.7963760921537484,0.9260047781117764,0.9989832811983862,0.9516401821489812,0.0040056138895677
kicked_ising,20,KI_4,41,2.05,0.7951820179590775,0.9262029384139076,0.9989882042091076,0.9517375982996455,0.004038904699295
kicked_ising,20,KI_4,42,2.1,0.7967490422045211,0.9263138843560728,0.998989767206614,0.9518006050609684,0.0039952723787366
kicked_ising,20,KI_4,43,2.15,0.7976377090423103,0.9265928193676032,0.998995996279526,0.9519660024652324,0.0039707380637024
kicked_ising,20,KI_4,44,2.2,0.7987305309168172,0.9267822462684758,0.9990005587887124,0.952045583946408,0.0039407738933765
kicked_ising,20,KI_4,45,2.25,0.7996352204023385,0.9268897395052038,0.999002209754984,0.9521383605865334,0.0039161392919765
kicked_ising,20,KI_4,46,2.3,0.7986543978119178,0.926961364615584,0.9990036104307716,0.9521697059612084,0.0039428540455983
kicked_ising,20,KI_4,47,2.35,0.799237845107194,0.9270021042923264,0.9990051728388156,0.9521832932684228,0.0039269407579514
kicked_ising,20,KI_4,48,2.4,0.7999648579566875,0.9271113845434616,0.9990068950734708,0.952261096926675,0.0039072016240309
kicked_ising,20,KI_4,49,2.45,0.7994253376031742,0.9272295516936964,0.9990089169045864,0.9523470375154398,0.0039218406246488
kicked_ising,20,KI_4,50,2.5,0.8006375214434966,0.9270493554659198,0.9990067328383244,0.9522160858929936,0.0038890265130286
kicked_ising,20,KI_4,51,2.55,0.7992985869525276,0.9272252004981276,0.9990093542047777,0.9523279698531376,0.0039252877445679
kicked_ising,20,KI_4,52,2.6,0.8017020270393702,0.9271950985271876,0.9990087466190338,0.952309470314868,0.0038604365852458
kicked_ising,20,KI_4,53,2.65,0.8005883838763006,0.9273443088595508,0.9990117816512148,0.9524105861342153,0.0038903513241865
kicked_ising,20,KI_4,54,2.7,0.7978771904141901,0.9273303838122022,0.9990117618337157,0.9523932201155556,0.0039641522713729
kicked_ising,20,KI_4,55,2.75,0.7997349048245828,0.927390594426758,0.9990127198947848,0.952427202628898,0.0039134343319193
kicked_ising,20,KI_4,56,2.8,0.8003884849316959,0.9273963053523512,0.9990131931957988,0.9524359294542496,0.003895745507455
kicked_ising,20,KI_4,57,2.85,0.8011337661152206,0.9274450596254304,0.999014033280459,0.952455707048373,0.0038756723856915
kicked_ising,20,KI_4,58,2.9,0.8006912698935531,0.9274523772049128,0.9990138175609324,0.9524645782891769,0.0038875779032483
kicked_ising,20,KI_4,59,2.95,0.8001918218924639,0.9274388360015896,0.9990138331123588,0.9524616712660268,0.0039010596699134
kicked_ising,20,KI_4,60,3.0,0.8000713316483081,0.9274850844004124,0.9990150648189584,0.9524568047926444,0.003904319097277
kicked_ising,20,KI_4,61,3.05,0.8014472089554522,0.9274733103426532,0.9990145225750704,0.9524521264028804,0.0038672611620459
kicked_ising,20,KI_4,62,3.1,0.7991907360864853,0.9275132226609146,0.9990148830064834,0.9525049639650132,0.003928223250336
kicked_ising,20,KI_4,63,3.15,0.8017566647957709,0.9275089153041582,0.9990146949829982,0.952510480326766,0.0038589748372538
kicked_ising,20,KI_4,64,3.2,0.8003752305281514,0.9275263419811336,0.9990163355928936,0.952486369217492,0.0038961034358711
kicked_ising,20,KI_4,65,3.25,0.8008846555189765,0.9276178912694684,0.9990174190485736,0.9525605208049625,0.0038823703021073
kicked_ising,20,KI_4,66,3.3,0.8007729856808092,0.927610056778446,0.9990171846558809,0.9525565318299632,0.003885376561113
kicked_ising,20,KI_4,67,3.35,0.8026009230442718,0.9276355438042486,0.999018019072984,0.9525635683999344,0.0038364582480469
kicked_ising,20,KI_4,68,3.4,0.8004379597742854,0.9276553519435838,0.9990176865165564,0.9525954121199292,0.0038944097549548
kicked_ising,20,KI_4,69,3.45,0.8013610029924629,0.9277381492339836,0.9990184670398128,0.9526776138233508,0.0038695726733928
kicked_ising,20,KI_4,70,3.5,0.8001483627472435,0.927702625464952,0.9990187710716234,0.9526109525289052,0.0039022349859139
kicked_ising,20,KI_4,71,3.55,0.8006183516895204,0.927639867819219,0.9990175392996322,0.9525740988187285,0.0038895433002399
kicked_ising,20,KI_4,72,3.6,0.8018900053015278,0.9276408934567174,0.999017840541958,0.9525626893030852,0.0038554098430849
kicked_ising,20,KI_4,73,3.65,0.8002921531822667,0.9275918645501424,0.9990173639644736,0.952536950739116,0.0038983476464364
kicked_ising,20,KI_4,74,3.7,0.8015034227834299,0.9276507630245864,0.9990181163614844,0.9525941091365434,0.0038657545982889
kicked_ising,20,KI_4,75,3.75,0.8024945041819411,0.9276301310591798,0.9990184757895518,0.9525637555001664,0.0038392892145794
kicked_ising,20,KI_4,76,3.8,0.8017789727773135,0.9277040910884342,0.999018969568325,0.9526491135111392,0.0038583781811225
kicked_ising,20,KI_4,77,3.85,0.8009879102894517,0.9276732641975508,0.9990187210022364,0.952583387440646,0.0038795926545567
kicked_ising,20,KI_4,78,3.9,0.8006749437126504,0.927827928399616,0.9990215610819798,0.9526901511853364,0.0038880178638061
kicked_ising,20,KI_4,79,3.95,0.8003594696917867,0.927636625857478,0.9990180460195516,0.9525584749481044,0.0038965290920303
kicked_ising,20,KI_4,80,4.0,0.8000078776408731,0.927669597492482,0.9990183312759748,0.952608583233513,0.0039060367103326
quantum_baker,20,QB_1,0,0.0,-0.0,0.0,0.0,0.0,1.0
quantum_baker,20,QB_1,1,0.05,7.821642743729834e-05,0.000686144119323,0.0010845248497684,0.0082899920322743,0.999457991977929
quantum_baker,20,QB_1,2,0.1,0.00011435468691707938,0.0009590867246057,0.0015850325685008,0.0102285307070499,0.99920766777288
quantum_baker,20,QB_1,3,0.1499999999999999,0.0015247928962786126,0.0086916452415475,0.0208348527578051,0.0333908941695551,0.9894865972831728
quantum_baker,20,QB_1,4,0.2,0.0015879181909630284,0.0090658509685082,0.0216871479833842,0.0349712956349007,0.989053740940138
quantum_baker,20,QB_1,5,0.25,0.0017329949588170287,0.0097896716826907,0.0236368560733888,0.0368957789423806,0.988059652832295
quantum_baker,20,QB_1,6,0.2999999999999999,0.0021297156178851392,0.0115647920124788,0.0289326216034325,0.0403043289595469,0.9853463613222304
quantum_baker,20,QB_1,7,0.3499999999999999,0.0039102510567895375,0.0187140498541846,0.0521835691039388,0.0520534056625186,0.9732602167830872
quantum_baker,20,QB_1,8,0.4,0.009504221053686892,0.036450528980103,0.1199741685520621,0.0739322455791096,0.9362448542744988
quantum_baker,20,QB_1,9,0.45,0.014464096353708631,0.0475159590413608,0.1733397834948649,0.0822255818264358,0.9046044740443324
quantum_baker,20,QB_1,10,0.5,0.03530032388973759,0.0826299723421971,0.345152333269258,0.114605730954799,0.7829525385006089
quantum_baker,20,QB_1,11,0.55,0.00967440012849003,0.0357418072880823,0.121587739345701,0.0729385885189381,0.9351411189473204
quantum_baker,20,QB_1,12,0.5999999999999999,0.002564720315838844,0.01334809571129,0.0346815726403846,0.045602190238766,0.9823797971819682
quantum_baker,20,QB_1,13,0.65,0.0021283679743237124,0.0126548250797884,0.0289863610661747,0.0525912181518281,0.9853555656366838
quantum_baker,20,QB_1,14,0.6999999999999998,0.0017387521949635732,0.0102667520647912,0.023731992949077,0.0447814266705165,0.9880202239919256
quantum_baker,20,QB_1,15,0.75,0.0017705566181001324,0.01013758921633,0.0241456028927236,0.0418049899474889,0.9878024374953576
quantum_baker,20,QB_1,16,0.8,0.002139021187820567,0.0116616023051881,0.0290579464382972,0.0427342145880939,0.9852828072549504
quantum_baker,20,QB_1,17,0.8499999999999999,0.003912563859850305,0.0187391521394449,0.0522138787388274,0.0532020875276179,0.9732446144478611
quantum_baker,20,QB_1,18,0.9,0.009504653515177037,0.0364554457943295,0.1199794946330477,0.0744161252293973,0.9362420477961614
quantum_baker,20,QB_1,19,0.95,0.01446421518946792,0.0475163829217511,0.1733410435094253,0.0823838810701205,0.9046037289158596
